Subset,Cross-Validated MSE,Best_Subset,Best_MSE
"[5, 6, 10]",224.74490387131982,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[5, 7, 8]",143.61983685343563,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[5, 7, 9]",144.63930776489013,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[5, 7, 10]",219.36561992420985,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[5, 8, 9]",144.53235773723787,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[5, 8, 10]",218.61147489392926,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[5, 9, 10]",220.38121358574887,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[6, 7, 8]",151.7047420108693,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[6, 7, 9]",153.29224220610683,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[6, 7, 10]",227.7288035139437,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[6, 8, 9]",151.98620923268487,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[6, 8, 10]",225.87100274257153,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[6, 9, 10]",228.21103339906648,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[7, 8, 9]",146.32203479957988,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[7, 8, 10]",220.88704503212108,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[7, 9, 10]",222.66638006513625,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[8, 9, 10]",221.56909950654472,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3]",372.1886750541221,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4]",372.25383912956397,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 5]",294.89095055410553,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 6]",302.4167150933796,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 7]",297.1119576907354,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 8]",295.8105085852191,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 9]",297.796783671969,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 10]",372.48296130334336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4]",372.6021407958965,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 5]",295.27404851948995,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 6]",302.7439044949063,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 7]",297.6869713967312,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 8]",295.9262081583891,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 9]",298.01032883224735,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 10]",372.0207323393528,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 5]",295.3409100513548,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 6]",302.81715534510766,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 7]",297.4439639623577,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 8]",295.89907103498234,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 9]",298.275906388824,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 10]",372.251591557736,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 5, 6]",225.5884514499613,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 5, 7]",220.05701969565675,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 5, 8]",218.9255754033906,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 5, 9]",220.97015539098925,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 5, 10]",294.9918019669961,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 6, 7]",228.1863557368318,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 6, 8]",225.9688492931939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 6, 9]",228.54763178216245,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 6, 10]",302.35620151685487,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 7, 8]",220.8744853097443,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 7, 9]",222.83308392249364,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 7, 10]",297.3509526137205,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 8, 9]",221.44128395531544,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 8, 10]",295.6416541306758,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 9, 10]",297.95491740944516,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4]",372.21058510714937,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 5]",294.7194903704344,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 6]",302.29602058409074,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 7]",297.2305814185627,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 8]",296.1538216012982,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 9]",297.57555957502234,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 10]",372.4598076973049,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 5]",294.8202263101366,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 6]",302.3956580392982,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 7]",297.0153400879287,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 8]",296.119570639151,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 9]",297.86486466946604,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 10]",372.5642183648462,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 5, 6]",224.9951293008608,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 5, 7]",219.4274977200571,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 5, 8]",219.031670344967,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 5, 9]",220.36301670670224,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 5, 10]",295.20882483384105,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 6, 7]",227.7060879336056,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 6, 8]",226.17491696561106,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 6, 9]",228.08273961845293,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 6, 10]",302.63498281439166,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 7, 8]",221.0999195069519,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 7, 9]",222.36824755029602,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 7, 10]",297.48451374917096,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 8, 9]",221.68671887693054,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 8, 10]",296.1313661641333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 9, 10]",298.36272434264265,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 5]",295.135279893237,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 6]",302.650497367397,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 7]",297.54280610691217,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 8]",296.22354439280855,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 9]",298.0016067018479,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 10]",372.3512663167845,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 5, 6]",225.29698280627412,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 5, 7]",219.97677929906098,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 5, 8]",219.11234946026934,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 5, 9]",220.56679322449173,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 5, 10]",294.76225782812514,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 6, 7]",228.17658643478495,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 6, 8]",226.22550358565763,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 6, 9]",228.2261071658877,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 6, 10]",302.2802290568177,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 7, 8]",221.35198328738306,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 7, 9]",222.74190695076067,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 7, 10]",297.5897800942692,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 8, 9]",221.62355941097204,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 8, 10]",295.88445997543676,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 9, 10]",297.8323736610548,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 5, 6]",225.3899846309439,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 5, 7]",219.79290899280969,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 5, 8]",219.10036756752726,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 5, 9]",220.83621979380428,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 5, 10]",294.89959023024073,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 6, 7]",228.02635876172116,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 6, 8]",226.208984385237,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 6, 9]",228.51415881686995,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 6, 10]",302.64266531196586,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 7, 8]",221.0687210707094,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 7, 9]",222.7535059922705,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 7, 10]",297.4755714663123,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 8, 9]",221.77536538156573,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 8, 10]",296.23586022814567,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 9, 10]",298.2834118363523,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 6, 7]",150.52545459110928,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 6, 8]",149.20661064307677,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 6, 9]",151.1340877401209,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 6, 10]",225.154558260778,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 7, 8]",143.89594517763757,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 7, 9]",145.11203106755107,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 7, 10]",219.8769109249185,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 8, 9]",144.72049401344296,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 8, 10]",218.80994105907695,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 9, 10]",220.78852120869254,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 6, 7, 8]",151.73816556471724,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 6, 7, 9]",153.5250199483279,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 6, 7, 10]",228.10118851818348,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 6, 8, 9]",151.94147123141192,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 6, 8, 10]",225.94626954610416,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 6, 9, 10]",228.47906120618663,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 7, 8, 9]",146.4632999971771,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 7, 8, 10]",221.11851851604933,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 7, 9, 10]",223.0306584585929,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 8, 9, 10]",221.69557017378816,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4]",372.29621731567676,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5]",294.8336074387836,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6]",302.53011941625596,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 7]",297.279916266271,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 8]",295.92851537350606,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 9]",297.68474561206534,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 10]",372.44568698960444,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5]",294.9290160243745,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6]",302.62306646322895,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 7]",297.071899673704,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 8]",295.89448278517705,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 9]",297.9889053048272,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 10]",372.6034044221603,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6]",225.2586779241724,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 7]",219.5441039294209,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 8]",218.8567349335354,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 9]",220.5466473054167,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 10]",295.17126791106887,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 7]",227.90890679902463,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 8]",226.1208237393127,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 9]",228.34839473346074,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 10]",302.6245270972573,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 7, 8]",220.7946623239643,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 7, 9]",222.44318087687867,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 7, 10]",297.38212715228894,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 8, 9]",221.41792702018247,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 8, 10]",296.0485597072542,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 9, 10]",298.1699901017474,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5]",295.2710088735222,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6]",302.94260336793207,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 7]",297.6393706233747,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 8]",296.06023555556163,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 9]",298.18490959749727,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 10]",372.47530918891255,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6]",225.5893693917978,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 7]",220.09525144383784,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 8]",218.96594120578303,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 9]",220.7730544305427,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 10]",294.88927977197716,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 7]",228.42654334572663,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 8]",226.2325815397383,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 9]",228.55345329156452,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 10]",302.3892945502447,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 7, 8]",221.08901836306956,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 7, 9]",222.85458271905054,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 7, 10]",297.5435155821714,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 8, 9]",221.41703836932024,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 8, 10]",295.775771638738,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 9, 10]",297.76259562620726,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6]",225.67057356174422,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 7]",219.91579838407634,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 8]",218.93892060851664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 9]",221.05058078775096,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 10]",295.1464624847761,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 7]",228.28002539851553,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 8]",226.20967243682517,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 9]",228.8487133292161,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 10]",302.7576064636874,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 7, 8]",220.8093375143031,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 7, 9]",222.88830104069876,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 7, 10]",297.42529339254867,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 8, 9]",221.57682160973837,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 8, 10]",296.0179136095152,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 9, 10]",298.3129091078841,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 7]",150.80675290319613,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 8]",149.2351097937949,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
